id|price|ean|wartosci_odzywcze|title
99200|11.99 zł|8001868012503|{'wartość energetyczna:': '1600 kJ', 'wartość energetyczna: ': '385 kcal', 'tłuszcze:': '29 g', 'w tym kwasy tłuszczowe nasycone:': '19,6 g', 'węglowodany:': '0 g', 'w tym cukry:': '0 g', 'białko:': '31 g', 'sól:': '1,5 g', 'metadata': 'dla: 100 g'}|Gran Castelli Ser Twardy 0,125 Kg
61923|2.65 zł|5900001447598|{'Wartość energetyczna ': '1932 kJ/467 kcal', 'Tłuszcz ': '31.7 g', 'w tym kwasy tłuszczowe nasycone ': '20.2 g', 'Węglowodany ': '2.0 g', 'w tym cukry ': '1.8 g', 'Białko ': '42.2 g', 'Sól ': '4.0 g', 'metadata': 'na 100 g:'}|Gratino Ser Tarty Dehydrowany 40 G
89518|1.99 zł|5906295340294||Greek Style Jogurt Naturalny Light
61424|3.29 zł|5901166000109||Grodzisk Kefir Grodziski 1,5%
43574|1.75 zł|5901166000376||Grodzisk Maślanka Grodziska
62672|3.99 zł|5902899129273|{'wartość energetyczna ': '1030 kJ/249 kcal', 'tłuszcz ': '21 g', 'w tym kwasy tłuszczowe nasycone ': '14 g', 'węglowodany ': '6,0 g', 'w tym cukry ': '5,8 g', 'białko ': '8,9 g', 'sól ': '1,8 g', 'Wapń': '271 mg (34% RWS -  Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal)).', 'metadata': 'w 100 g:'}|Hochland Ser Kremowy Gouda Z Szynką I Cebulką 140 G
93398|2.99 zł|5902899141244|{'wartość energetyczna ': '853 kJ/206 kcal', 'tłuszcz ': '19 g', 'w tym kwasy tłuszczowe nasycone ': '14 g', 'węglowodany ': '3,7 g', 'w tym cukry ': '3,5 g', 'białko ': '5,1 g', 'sól ': '0,65 g', 'metadata': 'w 100 g:'}|Hochland Kanapkowy Mini Serek Twarogowy Śmietankowy 120 G (4 X 30 G)
93399|2.99 zł|5902899141282||Hochland Kanapkowy Mini Serek Twarogowy Śmietankowy I Z Ogórkiem I Koperkiem 120 G (4 X 30 G)
93400|2.99 zł|5902899141268||Hochland Kanapkowy Mini Serek Twarogowy Śmietankowy I Ze Szczypiorkiem 120 G (4 X 30 G)
89887|3.19 zł|5902899139623|{'wartość energetyczna ': '853 kJ/206 kcal', 'tłuszcz ': '19 g', 'w tym kwasy tłuszczowe nasycone ': '14 g', 'węglowodany ': '3,7 g', 'w tym cukry ': '3,5 g', 'białko ': '5,1 g', 'sól ': '0,65 g', 'metadata': 'w 100 g:'}|Hochland Kanapkowy Serek Kremowy Śmietankowy 130 G
89888|2.89 zł|5902899139784|{'wartość energetyczna ': '876 kJ/212 kcal', 'tłuszcz ': '19 g', 'w tym kwasy tłuszczowe nasycone ': '13 g', 'węglowodany ': '5,6 g', 'w tym cukry ': '3,0 g', 'białko ': '4,6 g', 'sól ': '0,75 g', 'metadata': 'w 100 g:'}|Hochland Kanapkowy Serek Kremowy Z Czosnkiem I Ziołami 130 G
89889|2.89 zł|5902899139746|{'wartość energetyczna ': '826 kJ/ 200 kcal', 'tłuszcz ': '18 g', 'w tym kwasy tłuszczowe nasycone ': '12 g', 'węglowodany ': '4,8 g', 'w tym cukry ': '3,2 g', 'białko ': '4,6 g', 'sól ': '0,87 g', 'metadata': 'w 100 g:'}|Hochland Kanapkowy Serek Kremowy Z Ogórkiem I Koperkiem 130 G
89891|2.89 zł|5902899139708|{'wartość energetyczna ': '828 kJ/200 kcal', 'tłuszcz ': '18 g', 'w tym kwasy tłuszczowe nasycone ': '13 g', 'węglowodany ': '4,7 g', 'w tym cukry ': '2,6 g', 'białko ': '4,8 g', 'sól ': '1,1 g', 'metadata': 'w 100 g:'}|Hochland Kanapkowy Serek Kremowy Z Szynką 130 G
89892|2.89 zł|5902899139661|{'wartość energetyczna ': '843 kJ/204 kcal', 'tłuszcz ': '18 g', 'w tym kwasy tłuszczowe nasycone ': '13 g', 'węglowodany ': '5,8 g', 'w tym cukry ': '4,3 g', 'białko ': '4,6 g', 'sól ': '0,81 g', 'metadata': 'w 100 g:'}|Hochland Kanapkowy Serek Kremowy Ze Szczypiorkiem 130 G
105687|9.69 zł|4002671154194|{'Wartość energetyczna ': '604 kcal', 'Tłuszcz ': '64 g', ' w tym kwasy tłuszczowe nasycone ': '9,5 g', 'Węglowodany ': '<0,5 g', ' w tym cukry ': '<0,5 g', 'Białko ': '6,5 g', 'Sól ': '1,4 g', 'metadata': 'w 100 g:'}|Hochland Sałatkowy Ser Typu Greckiego W Kostkach Z Oliwkami I Papryką W Oleju 300 G
105686|6.99 zł|4002671154231|{'Wartość energetyczna ': '1155 kJ/279 kcal', 'Tłuszcz ': '24 g', ' w tym kwasy tłuszczowe nasycone ': '16 g', 'Węglowodany ': '0,7 g', ' w tym cukry ': '0,7 g', 'Białko ': '15 g', 'Sól ': '3,0 g', 'metadata': 'w 100 g:'}|Hochland Sałatkowy Ser Typu Greckiego W Kostkach Z Ziołami Śródziemnomorskimi 135 G
97065|2.39 zł|5902899142067|{'wartość energetyczna ': '842 kJ / 203 kcal', 'tłuszcz ': '15 g', 'w tym kwasy tłuszczowe nasycone ': '9,9 g', 'węglowodany ': '5,9 g', 'w tym cukry ': '5,9 g', 'białko ': '11 g', 'sól ': '2,8 g', 'Wapń ': '328 mg (41% RWS - Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal)).', 'metadata': 'w 100 g:'}|Hochland Ser Kremowy Emmentaler 90 G
98259|2.39 zł|5902899142104|{'wartość energetyczna ': '844 kJ / 203 kcal', 'tłuszcz ': '15 g', 'w tym kwasy tłuszczowe nasycone ': '10 g', 'węglowodany ': '6,0 g', 'w tym cukry ': '6,0 g', 'białko ': '11 g', 'sól ': '2,7 g', 'Wapń ': '500 mg (63% RWS - Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal)).', 'metadata': 'w 100 g:'}|Hochland Ser Kremowy Gouda 90 G
62656|3.39 zł|5902899137605|{'wartość energetyczna ': '1097 kJ/ 264 kcal', 'tłuszcz ': '20 g', 'w tym kwasy tłuszczowe nasycone ': '13 g', 'węglowodany ': '5,0 g', 'w tym cukry ': '4,8 g', 'białko ': '16 g', 'sól ': '2,5 g', 'Wapń ': '552 mg (69% RWS -  Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal))', 'metadata': 'w 100 g:'}|Hochland Ser Kremowy W Plastrach Ze Szczypiorkiem 130 G
94153|5.69 zł|5902899141800||Hochland Ser Kremowy Kwartett W Trójkącikach 180 G
94154|4.89 zł|5902899141763||Hochland Ser Kremowy Mixtett W Trójkącikach 180 G
94916|4.89 zł|5902899141824||Hochland Ser Kremowy Sortett W Trójkącikach 180 G
94918|4.89 zł|5902899141862||Hochland Ser Kremowy Tercett W Trójkącikach 180 G
98260|2.39 zł|5902899142142|{'wartość energetyczna ': '844 kJ / 203 kcal', 'tłuszcz ': '15 g', 'w tym kwasy tłuszczowe nasycone ': '10 g', 'węglowodany ': '6,0 g', 'w tym cukry ': '5,9 g', 'białko ': '11 g', 'sól ': '2,3 g', 'Wapń ': '345 mg (43% RWS - Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal)).', 'metadata': 'w 100 g:'}|Hochland Ser Kremowy Z Papryką 90 G
98261|2.39 zł|5902899142166|{'wartość energetyczna ': '841 kJ / 202 kcal', 'tłuszcz ': '15 g', 'w tym kwasy tłuszczowe nasycone ': '10 g', 'węglowodany ': '5,8 g', 'w tym cukry ': '5,4 g', 'białko ': '11 g', 'sól ': '2,4 g', 'Wapń ': '330 mg (41% RWS - Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal)).', 'metadata': 'w 100 g:'}|Hochland Ser Kremowy Z Pieczarkami 90 G
98262|2.39 zł|5902899142180|{'wartość energetyczna ': '834 kJ / 201 kcal', 'tłuszcz ': '15 g', 'w tym kwasy tłuszczowe nasycone ': '9,9 g', 'węglowodany ': '5,4 g', 'w tym cukry ': '5,3 g', 'białko ': '11 g', 'sól ': '2,8 g', 'Wapń ': '361 mg (45% RWS - Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal)).', 'metadata': 'w 100 g:'}|Hochland Ser Kremowy Z Salami 90 G
97066|2.39 zł|5902899142227|{'wartość energetyczna ': '851 kJ / 205 kcal', 'tłuszcz ': '15 g', 'w tym kwasy tłuszczowe nasycone ': '9,9 g', 'węglowodany ': '5,4 g', 'w tym cukry ': '5,2 g', 'białko ': '12 g', 'sól ': '2,3 g', 'Wapń ': '333 mg (42% RWS - Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal)).', 'metadata': 'w 100 g:'}|Hochland Ser Kremowy Z Szynką 90 G
98264|2.39 zł|5902899142265|{'wartość energetyczna ': '839 kJ /202 kcal', 'tłuszcz ': '15 g', 'w tym kwasy tłuszczowe nasycone ': '9,9 g', 'węglowodany ': '5,7 g', 'w tym cukry ': '5,7 g', 'białko ': '11 g', 'sól ': '2,5 g', 'Wapń ': '332 mg (42% RWS - Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal)).', 'metadata': 'w 100 g:'}|Hochland Ser Kremowy Z Ziołami 90 G
98263|2.39 zł|5902899142203|{'wartość energetyczna ': '842 kJ / 203 kcal', 'tłuszcz ': '15 g', 'w tym kwasy tłuszczowe nasycone ': '9,9 g', 'węglowodany ': '5,9 g', 'w tym cukry ': '5,8 g', 'białko ': '11 g', 'sól ': '2,7 g', 'Wapń ': '383 mg (48% RWS - Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal)).', 'metadata': 'w 100 g:'}|Hochland Ser Kremowy Ze Szczypiorkiem I Cebulą 90 G
62661|3.39 zł|5902899137667|{'wartość energetyczna ': '1112 kJ/ 268 kcal', 'tłuszcz ': '20 g', 'w tym kwasy tłuszczowe nasycone ': '13 g', 'węglowodany ': '5,9 g', 'w tym cukry ': '5,9 g', 'białko ': '16 g', 'sól ': '2,7 g', 'Wapń ': '546 mg (68% RWS -  Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal))', 'metadata': 'w 100 g:'}|Hochland Ser Kremowy Śmietankowy W Plastrach 130 G
91604|2.79 zł|4003490096542|{'Wartość energetyczna ': '227 kJ / 54 kcal', 'Tłuszcz ': '0,8 g', '- w tym kwasy tłuszczowe nasycone  (kwasy nasycone)': '0,6 g', 'Węglowodany ': '8,6 g', '- w tym cukry ': '8,4 g', 'Białko ': '2,9 g', 'Sól ': '0,18 g', 'metadata': 'w 100 ml'}|Hochwald Kawa Mrożona 250 Ml
91603|2.89 zł|4001431909654|{'wartość energetyczna (energia)': '213 kJ/50 kcal', 'tłuszcz ': '1,1 g', '- w tym kwasy tłuszczowe nasycone (kwasy nasycone)': '0,7 g', 'węglowodany ': '7,5 g', '- w tym cukry ': '7,3 g', 'białko ': '2,6 g', 'sól ': '0,4 g', 'metadata': '100 ml'}|Hochwald Kawa Mrożona 0,5 L
10982|57.49 zł|2209501000000||Igor Ser Gorgonzola Dolce
62839|9.99 zł|8021398443882|{'Wartość energetyczna ': '1353 kJ/327 kcal', 'Tłuszcz ': '27 g', 'w tym kwasy tłuszczowe nasycone ': '19 g', 'Węglowodany ': '0,5 g', 'w tym cukry ': '<0,1 g', 'Białko ': '20 g', 'Sól ': '2,15 g', 'metadata': 'na 100 g'}|Igor Ser Gorgonzola Dolce 180 G
62840|11.29 zł|8021398443905|{'Wartość energetyczna ': '1441 kJ / 348 kcal', 'Tłuszcz ': '29,6 g', 'w tym kwasy tłuszczowe nasycone ': '20,6 g', 'Węglowodany ': '0,12 g', 'w tym cukry ': '<0,1 g', 'Białko ': '20 g', 'Sól ': '2,08 g', 'metadata': 'na 100 g'}|Igor Ser Gorgonzola Piccante 180 G
62159|1.49 zł|5902476000247||Jana Serek O Smaku Malinowym
62162|1.49 zł|5902476000278||Jana Serek O Smaku Truskawkowym
62174|1.49 zł|5902476000148||Jana Serek O Smaku Tutti Frutti
62166|1.49 zł|5902476000285||Jana Serek O Smaku Waniliowym
62403|"5.37 zł
				(porcja 0.25 kg)"|2209761000000||Jana Twaróg Wędzony Z Pieprzem Ziołowym I Czosnkiem (Porcja Ok. 250G)
43232|1.99 zł|5903767007471|{'Wartość energetyczna ': '287 kJ / 68 kcal', 'Tłuszcz ': '0,8 g', 'w tym kwasy tłuszczowe nasycone ': '0,5 g', 'Węglowodany ': '13 g', 'w tym cukry ': '12 g', 'Białko ': '1,7 g', 'Sól ': '0,10 g', 'metadata': 'w 100 g produktu'}|Jovi Duet Napój Jogurtowy O Smaku Jabłko-Gruszka 350 G
92149|1.99 zł|5903767008355|{'Wartość energetyczna ': '294 kJ/69 kcal', 'Tłuszcz ': '0,8 g', 'w tym kwasy tłuszczowe nasycone ': '0,5 g', 'Węglowodany ': '14 g', 'w tym cukry ': '12 g', 'Białko ': '1,7 g', 'Sól ': '0,10 g', 'metadata': 'w 100 g produktu'}|Jovi Duet Napój Jogurtowy O Smaku Kokos-Migdał 350 G
43231|1.99 zł|5903767000700|{'Wartość energetyczna ': '287 kJ / 68 kcal', 'Tłuszcz ': '0,8 g', 'w tym kwasy tłuszczowe nasycone ': '0,5 g', 'Węglowodany ': '13 g', 'w tym cukry ': '12 g', 'Białko ': '1,7 g', 'Sól ': '0,10 g', 'metadata': 'w 100 g produktu'}|Jovi Duet Napój Jogurtowy O Smaku Malina-Czerwona Porzeczka 350 G
92151|1.99 zł|5903767008362|{'Wartość energetyczna ': '295 kJ / 70 kcal', 'Tłuszcz ': '0,8 g', 'w tym kwasy tłuszczowe nasycone ': '0,5 g', 'Węglowodany ': '14 g', 'w tym cukry ': '12 g', 'Białko ': '1,7 g', 'Sól ': '0,10 g', 'metadata': 'w 100 g produktu'}|Jovi Duet Napój Jogurtowy O Smaku Melon-Truskawka 350 G
43229|1.99 zł|5903767000687|{'Wartość energetyczna ': '283 kJ / 67 kcal', 'Tłuszcz ': '0,8 g', 'w tym kwasy tłuszczowe nasycone ': '0,5 g', 'Węglowodany ': '13 g', 'w tym cukry ': '12 g', 'Białko ': '1,7 g', 'Sól ': '0,13 g', 'metadata': 'w 100 g produktu'}|Jovi Duet Napój Jogurtowy O Smaku Truskawka-Kiwi 350 G
88362|2.59 zł|5903767004265|{'Wartość energetyczna ': '284 kJ/67 kcal', 'Tłuszcz ': '1,6 g', 'w tym kwasy tłuszczowe nasycone ': '0,9 g', 'Węglowodany ': '10,4 g', 'w tym cukry ': '2,9 g', 'Białko ': '2,7 g', 'Sól ': '0,10 g', '* RWS - referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ/2 000 kcal).': '', 'Opakowanie zawiera jedną porcję 230 g.': '', 'metadata': 'produktu 100 g\n230 g\nRWS*'}|Jovi Jogurt Bez Dodatku Cukrów Malina 230 G
88361|2.59 zł|5903767004258|{'Wartość energetyczna ': '286 kJ/68 kcal', 'Tłuszcz ': '1,6 g', 'w tym kwasy tłuszczowe nasycone ': '0,9 g', 'Węglowodany ': '10,6 g', 'w tym cukry ': '3,0 g', 'Białko ': '2,7 g', 'Sól ': '0,10 g', '* RWS - referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ/2 000 kcal).': '', 'Opakowanie zawiera jedną porcję 230 g.': '', 'metadata': 'produktu 100 g\n230 g\nRWS*'}|Jovi Jogurt Bez Dodatku Cukrów Truskawka 230 G
63637|2.59 zł|5903767008775|{'Wartość energetyczna': '287 kJ / 68 kcal', 'Tłuszcz ': '1,3 g', 'w tym kwasy tłuszczowe nasycone ': '0,8 g', 'Węglowodany ': '10,8 g', 'w tym cukry ': '10,5 g', 'Białko ': '3,2 g', 'Sól ': '0,13 g', 'metadata': 'w 100 g produktu'}|Jovi Kefir Owoce Leśne 350 G
63638|2.59 zł|5903767008782|{'Wartość energetyczna': '286 kJ / 68 kcal', 'Tłuszcz ': '1,3 g', 'w tym kwasy tłuszczowe nasycone ': '0,8 g', 'Węglowodany ': '10,7 g', 'w tym cukry ': '10,6 g', 'Białko ': '3,2 g', 'Sól ': '0,10 g', 'metadata': 'w 100 g produktu'}|Jovi Kefir Suszona Śliwka 350 G
89564|2.59 zł|5903767008768|{'Wartość energetyczna': '285 kJ / 67 kcal', 'Tłuszcz ': '1,3 g', 'w tym kwasy tłuszczowe nasycone ': '0,8 g', 'Węglowodany ': '10,7 g', 'w tym cukry ': '10,5 g', 'Białko ': '3,2 g', 'Sól ': '0,10 g', 'metadata': 'w 100 g produktu'}|Jovi Kefir Truskawkowy 350 G
92148|1.99 zł|5903767004685|{'Wartość energetyczna ': '288 kJ / 68 kcal', 'Tłuszcz ': '0,8 g', ' w tym kwasy tłuszczowe nasycone ': '0,5 g', 'Węglowodany ': '14 g', ' w tym cukry ': '12 g', 'Białko ': '1,7 g', 'Sól ': '0,10 g', 'metadata': 'w 100 g produktu:'}|Jovi Duet Napój Jogurtowy O Smaku Gujawa-Morela 350 G
89559|1.89 zł|5903767005231|{'Wartość energetyczna ': '212 kJ / 50 kcal', 'Tłuszcz ': '2,0 g', 'w tym kwasy tłuszczowe nasycone ': '1,1 g', 'Węglowodany ': '4,8 g', 'w tym cukry ': '4,8 g', 'Błonnik ': '0,0 g', 'Białko ': '3,3 g', 'Sól ': '0,1 g', 'metadata': 'w 100 g produktu'}|Jovi Zsiadłe Mleko 370 G
81847|3.39 zł|9020200017944|{'Wartość energetyczna ': '50 kcal', 'Tłuszcz ': '2,6 g', 'w tym kwasy tłuszczowe nasycone ': '0,4 g', 'Węglowodany ': '1,5 g', 'w tym cukry ': '0 g', 'Błonnik ': '0,9 g', 'Białko ': '4,7 g', 'Sól ': '0,09 g', 'metadata': 'na 100 g'}|Joya Sojowa Alternatywa Jogurtu Naturalnego 200 G
81846|4.49 zł|9020200017968|{'Wartość energetyczna ': '85 kcal', 'Tłuszcz ': '2,1 g', 'w tym kwasy tłuszczowe nasycone ': '0,3 g', 'Węglowodany ': '12,3 g', 'w tym cukry ': '11,5 g', 'Błonnik ': '1 g', 'Białko ': '3,7 g', 'Sól ': '0,10 g', 'Wapń': '120 mg*', '*RWS Referencyjna Wartość Spożycia': '', 'metadata': 'na 100 g'}|Joya Sojowa Alternatywa Jogurtu Truskawkowego 200 G
153|2.69 zł|8719200047907|{'Energia': '2666 kJ / 637 kcal', 'Tłuszcz': '72 g', ' w tym kwasy nasycone': '34 g', 'Węglowodany': '<0,5 g', ' w tym cukry ': '<0,5 g', 'Białko ': '<0,5 g', 'Sól ': '0,21 g', 'Witamina A ': '800 µg (100%*)', 'Witamina D ': '7,5 µg (150%*)', '*% dziennej referencyjnej wartości spożycia.': '', 'metadata': '100 g'}|Kasia Tłuszcz Roślinny 250 G
8980|1.45 zł|40084725|{'Wartość energetyczna (energia) (kJ/kcal)': '1759 / 422', 'Tłuszcz (g)': '27,9', ' w tym kwasy tłuszczowe nasycone (g)': '16,6', 'Węglowodany (g)': '34', ' w tym cukry (g)': '29,5', 'Białko (g)': '7,9', 'Sól (g)': '0,610', '*Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal)': '', 'metadata': 'Średnia wartość odżywcza 100 g\nSztuka (28 g)\n%* sztuka'}|Kinder Mleczna Kanapka Biszkopt Z Mlecznym Nadzieniem 28 G
102108|1.69 zł|8000500338056|{'Wartość energetyczna (energia)  (kJ / kcal)': '1788 / 428', 'Tłuszcz (g)': '24,3', 'w tym kwasy tłuszczowe nasycone (g)': '15,2', 'Węglowodany (g)': '47', 'w tym cukry (g)': '38,2', 'Białko (g)': '4,3', 'Sól (g)': '0,178', '* Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ / 2 000 kcal)': '', 'metadata': 'Średnia wartość odżywcza 100 g\nSztuka (30 g)\n%* Sztuka'}|Kinder Pingui Cherry Biszkopt Z Mlecznym Kremem I Wiśniowym Nadzieniem Pokryty Gorzką Czekoladą 30 G
8981|1.69 zł|4008400290126|{'Wartość energetyczna ': '446 kcal', 'Tłuszcz ': '28,3 g', ' w tym kwasy tłuszczowe nasycone ': '18,1 g', 'Węglowodany ': '41,5 g', ' w tym cukry ': '34,5 g', 'Białko ': '5,3 g', 'Sól ': '0,229 g', '* Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ/2 000 kcal)': '', 'metadata': '100 g\nsztuka (30 g)\n%* sztuka'}|Kinder Pingui Choco Biszkopt Z Mlecznym Nadzieniem Pokryty Czekoladą 30 G
88815|2.59 zł|3073781050127|{'Energia': '1196 kJ/287 kcal', 'Tłuszcz ': '18 g', 'w tym kwasy tłuszczowe nasycone ': '11 g', 'Węglowodany ': '22 g', 'w tym cukry ': '2,6 g', 'Błonnik': '1 g', 'Białko ': '8 g', 'Sól ': '1,5 g', 'Wapń ': '420 mg (53%*)', '* % Referencyjna Wartość Spożycia dla przeciętnej osoby dorosłej (8400 kJ / 2000 kcal)': '', 'metadata': '100 g\n35 g'}|Kiri Przekąska Ser Topiony Z Twarogu I Śmietanki Z Paluszkami Chlebowymi 35 G
12363|9.69 zł|5908306800247||Koźlakiewicz Jaja Z Chowu Klatkowego Klasa L
1983|3.49 zł|5908306800285||Koźlakiewicz Jaja Z Chowu Klatkowego Klasa L
62449|11.49 zł|5908306800438||Koźlakiewicz Jaja Z Chowu Klatkowego Klasa M
42409|6.29 zł|5908306800377||Koźlakiewicz Jaja Ze Ściółki Klasa M
18618|5.29 zł|5998711723170||Kraft Philadelphia Serek Śmietankowy Light
63451|2.29 zł|5902057002790|{'wartość energetyczna ': '194 kJ (46 kcal)', 'tłuszcz ': '1,8 g', 'w tym kwasy nasycone': '1,3 g', 'węglowodany ': '4,5 g', 'w tym cukry ': '2,8 g', 'białko ': '3,0 g', 'sól ': '0,25 g', 'metadata': '100 g'}|Krasnystaw Chłodnik 500 G
97253|1.49 zł|5902057004619|{'Wartość energetyczna ': '489 kJ / 118 kcal', 'Tłuszcz ': '9,0 g', ' w tym kwasy nasycone ': '6,5 g', 'Węglowodany ': '4,4 g', ' w tym cukry ': '3,4 g', 'Białko ': '4,8 g', 'Sól ': '0,1 g', 'metadata': 'w 100 g'}|Krasnystaw Jogurt Typ Grecki 250 G
43475|2.39 zł|5902057000383|{'wartość energetyczna ': '(83 kcal)', 'tłuszcz ': '2,5 g', ' w tym kwasy nasycone ': '1,3 g', 'węglowodany ': '12,5 g', ' w tym cukry ': '11 g', 'białko ': '2,5 g', 'sól ': '0,08 g', '* % RWS - Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ/2 000 kcal).': '', 'Opakowanie zawiera 2 porcje produktu.': '', 'metadata': '100 g\nw porcji 200 g (pół kubka)\n%RWS* w porcji'}|Krasnystaw Joguś Jogurt Brzoskwiniowy 400 G
43477|0.99 zł|5902057000086|{'wartość energetyczna ': '(83 kcal)', 'tłuszcz ': '2,5 g', ' w tym kwasy nasycone ': '1,3 g', 'węglowodany ': '12,5 g', ' w tym cukry ': '11 g', 'białko ': '2,5 g', 'sól ': '0,08 g', '* % RWS - Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ/2 000 kcal).': '', 'Opakowanie zawiera 1 porcję produktu.': '', 'metadata': '100 g\nw porcji 150 g (kubek)\n%RWS* w porcji'}|Krasnystaw Joguś Jogurt Brzoskwiniowy 150 G
64035|1.89 zł|5902057003728|{'wartość energetyczna ': '294 kJ (70 kcal)', 'tłuszcz,': '1,8 g', 'w tym - kwasy nasycone ': '0,8 g', 'węglowodany,': '10,6 g', 'w tym - cukry ': '10,1 g', 'białko ': '2,8 g', 'sól ': '0,05 g', 'metadata': '100 g'}|Krasnystaw Joguś Jogurt Do Picia Brzoskwiniowy 350 G
99352|1.89 zł|5902057003759|{'wartość energetyczna ': '294 kJ (70 kcal)', 'tłuszcz,': '1,8 g', 'w tym - kwasy nasycone ': '0,8 g', 'węglowodany,': '10,6 g', 'w tym - cukry ': '10,1 g', 'białko ': '2,8 g', 'sól ': '0,05 g', 'metadata': '100 g'}|Krasnystaw Joguś Jogurt Do Picia Jabłko Ze Smakiem Mięty 350 G
64036|1.89 zł|5902057003773|{'wartość energetyczna ': '294 kJ (70 kcal)', 'tłuszcz,': '1,8 g', 'w tym - kwasy nasycone ': '0,8 g', 'węglowodany,': '10,6 g', 'w tym - cukry ': '10,1 g', 'białko ': '2,8 g', 'sól ': '0,05 g', 'metadata': '100 g'}|Krasnystaw Joguś Jogurt Do Picia Jagodowy 350 G
99353|1.89 zł|5902057004015|{'wartość energetyczna ': '294 kJ (70 kcal)', 'tłuszcz ': '1,8 g', 'w tym - kwasy nasycone ': '0,8 g', 'węglowodany ': '10,6 g', 'w tym - cukry ': '10,1 g', 'białko ': '2,8 g', 'sól ': '0,05 g', 'metadata': '100 g'}|Krasnystaw Joguś Jogurt Do Picia Truskawka-Kiwi-Aloes 400 G
64038|1.89 zł|5902057003766|{'wartość energetyczna ': '294 kJ (70 kcal)', 'tłuszcz ': '1,8 g', 'w tym - kwasy nasycone ': '0,8 g', 'węglowodany ': '10,6 g', 'w tym - cukry ': '10,1 g', 'białko ': '2,8 g', 'sól ': '0,05 g', 'metadata': '100 g'}|Krasnystaw Joguś Jogurt Do Picia Żurawinowy 400 G
43474|2.39 zł|5902057000420|{'wartość energetyczna ': '(83 kcal)', 'tłuszcz ': '2,5 g', ' w tym kwasy nasycone ': '1,3 g', 'węglowodany ': '12,5 g', ' w tym cukry ': '11 g', 'białko ': '2,5 g', 'sól ': '0,08 g', '* % RWS - Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ/2 000 kcal).': '', 'Opakowanie zawiera 2 porcje produktu.': '', 'metadata': '100 g\nw porcji 200 g (pół kubka)\n%RWS* w porcji'}|Krasnystaw Joguś Jogurt Jagodowy 400 G
43476|2.39 zł|5902057000697|{'wartość energetyczna ': '(83 kcal)', 'tłuszcz ': '2,5 g', ' w tym kwasy nasycone ': '1,3 g', 'węglowodany ': '12,5 g', ' w tym cukry ': '11 g', 'białko ': '2,5 g', 'sól ': '0,08 g', '* % RWS - Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ/2 000 kcal).': '', 'Opakowanie zawiera 2 porcje produktu.': '', 'metadata': '100 g\nw porcji 200 g (pół kubka)\n%RWS* w porcji'}|Krasnystaw Joguś Jogurt O Smaku Poziomkowym 400 G
43472|2.39 zł|5902057000390|{'wartość energetyczna ': '(83 kcal)', 'tłuszcz ': '2,5 g', ' w tym kwasy nasycone ': '1,3 g', 'węglowodany ': '12,5 g', ' w tym cukry ': '11 g', 'białko ': '2,5 g', 'sól ': '0,08 g', '* % RWS - Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ/2 000 kcal).': '', 'Opakowanie zawiera 2 porcje produktu.': '', 'metadata': '100 g\nw porcji 200 g (pół kubka)\n%RWS* w porcji'}|Krasnystaw Joguś Jogurt Truskawkowy 400 G
64034|0.99 zł|5902057000031|{'wartość energetyczna ': '(83 kcal)', 'tłuszcz ': '2,5 g', ' w tym kwasy nasycone ': '1,3 g', 'węglowodany ': '12,5 g', ' w tym cukry ': '11 g', 'białko ': '2,5 g', 'sól ': '0,08 g', '* % RWS - Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ/2 000 kcal).': '', 'Opakowanie zawiera 1 porcję produktu.': '', 'metadata': '100 g\nw porcji 150 g (kubek)\n%RWS* w porcji'}|Krasnystaw Joguś Jogurt Wiśniowy 150 G
