|id|price|ean|wartosci_odzywcze|title
68|2676|4.98 zł|8711200354689|{'Energia': '24 kJ/6 kcal', 'Tłuszcz ': '<0,5 g', 'w tym kwasy nasycone ': '0,3 g', 'Węglowodany ': '<0,5 g', 'w tym cukry ': '<0,5 g', 'Białko ': '<0,5 g', 'Sól ': '0,95 g', '*%Referencyjnej wartości spożycia dla przeciętnej osoby dorosłej (8400 kJ / 2000 kcal).': '', '**opakowanie pozwala na przygotowanie 24 porcji po 250 ml (1 kostka to 2 porcje)': '', 'metadata': 'przygotowanego podstawowego rosołu 100 ml\n1 porcji** (250 ml)\n%* w porcji**'}|Knorr Rosół Z Kury 180 G (18 X 10 G)
69|69278|1.69 zł|5901032034399||Kotányi Cynamon Mielony 18 G
70|73783|5.29 zł|5900397734357|{'Wartość energetyczna ': '143 kJ / 34 kcal', 'Tłuszcz ': '<0,1 g', 'w tym kwasy tłuszczowe nasycone ': '<0,1 g', 'Węglowodany ': '7,1 g', 'w tym cukry ': '7 g', 'Białko ': '1 g', 'Sól ': '1,1 g', 'Opakowanie zawiera 4 sugerowane porcje produktu.': '', 'metadata': 'w 100 ml\nw porcji 250 ml'}|Krakus Barszcz Czerwony 1 L
71|223|4.98 zł|5902172000121|{'Wartość energetyczna ': '1507 kJ', 'Wartość energetyczna': '355 kcal', 'Tłuszcz ': '3,1 g', '- w tym kwasy tłuszczowe nasycone ': '0,6 g', 'Węglowodany ': '69,3 g', '- w tym cukry ': '0,7 g', 'Błonnik ': '5,9 g', 'Białko ': '12,6 g', 'Sól ': '<0,01 g', '* Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal).': '', 'metadata': 'w 100 g\nw 1 porcji 50 g\n% RWS* w porcji 50 g'}|Kupiec Kasza Gryczana Prażona 400 G (4 Torebki)
72|6498|3.99 zł|8410021201010 8410159362102|{'Energia': '574 kJ/137 kcal', 'Tłuszcz ': '14,6 g', 'W tym kwasy nasycone ': '2,4 g', 'Węglowodany ': '0,0 g', 'Błonnik ': '3,0 g', 'Białko ': '0,5 g', 'Sól ': '1,8 g', 'metadata': 'w 100 g'}|Figaro Hiszpańskie Oliwki Czarne Drylowane 142 G
73|47819|4.59 zł|8712566388189|{'Energia': '<17 kJ / <4 kcal', 'Tłuszcz ': '0 g', '-w tym kwasy nasycone ': '0 g', 'Węglowodany ': '<0,5 g', '-w tym cukry ': '<0,5 g', 'Białko ': '<0,5 g', 'Sól ': '0 g', '*Herbata parzona w 200 ml świeżo zagotowanej wody przez 2-3 minuty (bez mleka i cukru).': '', 'metadata': '100 ml*'}|Lipton O Smaku Mięta Herbata Zielona Aromatyzowana 32,5 G (25 Torebek)
74|91649|2.89 zł|5900344002263|{'Wartość energetyczna ': '1174 kJ/284 kcal', 'Tłuszcz ': '22,2 g', 'w tym kwasy tłuszczowe nasycone ': '2,1 g', 'Węglowodany ': '9,8 g', 'w tym cukry ': '0,0 g', 'Białko ': '8,0 g', 'Sól ': '1,7 g', 'metadata': 'w 100 g produktu:'}|Lisner Hummus Z Chili 80 G
75|69367|5.45 zł|5900049011645|{'Wartość energetyczna ': '1642 kJ / 388 kcal', 'Tłuszcz ': '3,6 g', ' w tym kwasy tłuszczowe nasycone ': '0,5 g', 'Węglowodany ': '77 g', ' w tym cukry ': '4,8 g', 'Błonnik ': '5,9 g', 'Białko ': '9,0 g', 'Sól ': '1,1 g', 'Fosfor ': '158 mg (23%*)', 'Magnez ': '57,0 mg (15%*)', 'Mangan ': '0,41 mg (21%*)', '* % referencyjnej wartości spożycia': '', 'Opakowanie 500 g zawiera 10 sugerowanych porcji produktu.': '', 'metadata': 'w 100 g produktu'}|Lubella Corn Flakes Płatki Kukurydziane Pełne Ziarno 500 G
76|30922|3.88 zł|5900049001516|{'Wartość energetyczna ': '807 kJ / 190 kcal', 'Tłuszcz ': '0,7 g', '- w tym kwasy tłuszczowe nasycone ': '0,2 g', 'Węglowodany ': '38 g', '- w tym cukry ': '0 g', 'Błonnik ': '2,8 g', 'Białko ': '6,6 g', 'Sól ': '0 g', 'metadata': 'w 100 g ugotowanego produktu:'}|Lubella Farfalle Makaron Kokardki 400 G
77|30926|3.88 zł|5900049003558|{'Wartość energetyczna ': '807 kJ / 190 kcal', 'Tłuszcz ': '0,7 g', ' - w tym kwasy tłuszczowe nasycone ': '0,2 g', 'Węglowodany ': '38 g', ' - w tym cukry ': '0 g', 'Błonnik ': '2,8 g', 'Białko ': '6,6 g', 'Sól ': '0 g', 'metadata': 'w 100 g ugotowanego produktu:'}|Lubella Gnocchi Makaron Muszelki Morskie 400 G
78|57576|3.99 zł|5900049011287|{'Wartość energetyczna ': '802 kJ / 190 kcal', 'Tłuszcz ': '1,8 g', '- w tym kwasy tłuszczowe nasycone ': '0,3 g', 'Węglowodany ': '33 g', '- w tym cukry ': '1,8 g', 'Błonnik ': '3,5 g', 'Białko ': '8,6 g', 'Sól ': '0,01 g', 'Fosfor ': '171 mg (24%)*', 'Magnez ': '58,0 mg (15%)*', 'Żelazo ': '2,1 mg (15%)*', 'Cynk ': '1,7 mg (17%)*', 'Miedź ': '0,24 mg (24%)*', 'Mangan ': '0,85 mg (43%)*', '*% referencyjnej wartości spożycia': '', 'metadata': 'w 100 g ugotowanego produktu'}|Lubella Pełne Ziarno Makaron Świdry Fusilli 400 G
79|69049|5.88 zł|5900397734623|{'energia': '605 kJ/142 kcal', 'tłuszcz ': '<0,5 g', 'w tym kwasy nasycone ': '<0,1 g', 'węglowodany ': '35 g', 'w tym cukry ': '35 g', 'białko ': '<0,5 g', 'sól ': '0 g', 'metadata': 'w 100 g produktu:'}|Łowicz Dżem Truskawkowy O Obniżonej Zawartości Cukrów 450 G
80|2811|3.15 zł|5900397017412|{'Energia': '409 kJ/97 kcal', 'Tłuszcz ': '1,5 g', 'w tym kwasy nasycone ': '0,3 g', 'Węglowodany ': '14 g', 'w tym cukry ': '14 g', 'Białko ': '5,6 g', 'Sól*': '0,08 g', '*zawartość soli wynika wyłącznie z obecności naturalnie występującego sodu': '', 'metadata': 'w 100 g produktu:'}|Łowicz Koncentrat Pomidorowy 30% 190 G
81|54768|5.15 zł|5900397012240|{'energia': '716 kJ/169 kcal', 'tłuszcz ': '<0,5 g', 'w tym kwasy nasycone ': '<0,1 g', 'węglowodany ': '41 g', 'w tym cukry ': '41 g', 'białko ': '0,6 g', 'sól ': '0 g', 'metadata': 'w 100 g produktu:'}|Łowicz Konfitura Extra Z Brzoskwiń O Obniżonej Zawartości Cukrów 240 G
82|54769|5.15 zł|5900397012455|{'energia': '724 kJ/171 kcal', 'tłuszcz ': '<0,5 g', 'w tym kwasy nasycone ': '<0,1 g', 'węglowodany ': '41 g', 'w tym cukry ': '41 g', 'białko ': '0,6 g', 'sól ': '0 g', 'metadata': 'w 100 g produktu:'}|Łowicz Konfitura Extra Z Wiśni O Obniżonej Zawartości Cukrów 240 G
83|57652|3.49 zł|5201193118366|{'Wartość energetyczna ': '1500 kJ/354 kcal', 'Tłuszcz ': '1,5 g', 'w tym Kwasy tłuszczowe nasycone ': '0,3 g', 'Węglowodany ': '72,1 g', 'w tym Cukry ': '3,8 g', 'Białko ': '12 g', 'Sól ': '0,025 g', 'metadata': 'na 100 g'}|Primo Gusto Melissa Gnocchi Makaron 500 G
84|42684|3.59 zł|5201193790210|{'Wartość Energetyczna ': '1500 kJ/354 kcal', 'Tłuszcz ': '1,5 g', ' w tym Kwasy tłuszczowe nasycone ': '0,3 g', 'Węglowodany ': '72,1 g', ' w tym Cukry ': '3,8 g', 'Białko ': '12 g', 'Sód ': '0,025 g', 'metadata': 'na 100 g'}|Primo Gusto Melissa Spaghetti Makaron 500 G
85|619|3.59 zł|5201193798018|{'Wartość energetyczna ': '101 kJ / 24 kcal', 'Tłuszcz ': '0,25 g', 'w tym: Kwasy tłuszczowe nasycone ': '0,04 g', 'Węglowodany ': '3,75 g', ' w tym: Cukry ': '3,75 g', 'Białko ': '1,25 g', 'Sól ': '0,02 g', 'metadata': 'W 100 g'}|Primo Gusto Przecier Pomidorowy Klasyczny 500 G
86|3690|4.49 zł|5900585000110|{'wartość energetyczna ': '779 kJ/ 185 kcal', 'tłuszcz ': '1,4 g', 'w tym kwasy tłuszczowe nasycone ': '0,2 g', 'węglowodany ': '33,0 g', 'w tym cukry ': '4,5 g', 'błonnik ': '9,9 g', 'białko ': '5,1 g', 'sól ': '1,1 g', '*% RWS - referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal).': '', 'Opakowanie zawiera 7 porcji.': '', 'informacja dla diabetyków 1 kromka to ca. 2 WW': '', 'metadata': 'w 100 g\nw porcji 1 kromka ok. 71 g\n% RWS* na porcję'}|Mestemacher Chleb Żytni Pełnoziarnisty Razowy 500 G
87|6421|22.99 zł|80053828|{'Wartość Energetyczna': '828 kcal', 'Tłuszcz w tym: ': '92 g', 'kwasy nasycone ': '14 g', 'jednonienasycone ': '69 g', 'wielonienasycone ': '9 g', 'Węglowodany ': '0 g', 'w tym cukry:': '0 g', 'Błonnik ': '0 g', 'Białko ': '0 g', 'Sól ': '0 g', 'Witamina E ': '17 mg*', '*142% dziennej referencyjnej wartości spożycia': '', 'metadata': 'w 100 ml produktu'}|Monini Classico Oliwa Z Oliwek Najwyższej Jakości Z Pierwszego Tłoczenia 500 Ml
88|56363|19.99 zł|5011546498423||Nescafé Dolce Gusto Lungo Kawa W Kapsułkach 112 G (16 X 7 G)
89|18131|8.99 zł|5900020004710|{'Energia': '386 kcal', 'Tłuszcz ': '4,7 g', '- w tym: kwasy nasycone': '1,3 g', 'Węglowodany ': '73,7 g', '- w tym: cukry': '24,9 g', 'Błonnik ': '7,5 g', 'Białko ': '8,6 g', 'Sól ': '0,22 g', 'Witaminy i składniki mineralne:': '100 g (%)*', 'Witamina D ': '3,00 µg (60%)', 'B1/Tiamina': '1,00 mg (91%)', 'B2/Ryboflawina': '1,30 mg (93%)', 'B3/Niacyna': '13,6 mg (85%)', 'Witamina B6 ': '1,10 mg (79%)', 'B9/Kwas foliowy': '168 µg (84%)', 'B5/Kwas pantotenowy': '5,07 mg (85%)', 'Wapń ': '495 mg (62%)', 'Żelazo ': '11,3 mg (81%)', '*% referencyjnej wartości spożycia dla dorosłych wg rozporządzenia UE Nr 1169/2011 ': '', '**półtłustego': '', 'To opakowanie zawiera około 16 porcji 30-gramowych. ': '', 'Dostosuj wielkość porcji do swoich potrzeb.': '', 'metadata': '100 g\n30 g\n30 g + 125 ml mleka**'}|Nestlé Chocapic Płatki Śniadaniowe 500 G
90|2842|3.05 zł|5900766000199|{'Wartość energetyczna ': '344 kcal', 'Tłuszcz ': '1,6 g', ' w tym kwasy tłuszczowe nasycone ': '0,3 g', 'Węglowodany ': '73 g', ' w tym cukry ': '0,5 g', 'Błonnik ': '2,2 g', 'Białko ': '11 g', 'Sól ': '<0,01 g', '*Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal).': '', 'Opakowanie 1 kg zawiera 8 porcji.': '', 'metadata': 'w 100 g\nw jednej porcji 125 g\n% referencyjnych wartości spożycia w 125 g*'}|Polskie Młyny Mąka Szymanowska Luksusowa Pszenna Typ 550 1 Kg
91|59449|1.28 zł|5901135000178||Prymat Cynamon Mielony 15 G
92|80519|4.35 zł|5948935000274|{'Wartość energetyczna ': '1466 kJ/ 345 kcal', 'Tłuszcz ': '0,8 g', 'W tym kwasy tłuszczowe nasycone ': '0 g', 'Węglowodany ': '79 g', 'W tym cukry ': '1 g', 'Białko ': '5,5 g', 'Sól': 'ilości śladowe', 'metadata': 'w 100 g produktu'}|Sam Mills Makaron Bezglutenowy Świder 500 G
93|62654|2.49 zł|5900617013224|{'Wartość energetyczna ': '0 kJ/kcal', 'Tłuszcz': '0 g', 'w tym kwasy tłuszczowe nasycone': '0 g', 'Węglowodany': '0 g', 'w tym cukry': '0 g', 'Błonnik': '0 g', 'Białko': '0 g', 'Sól': '98,7 g', 'Składniki mineralne:': '', 'Jod': '3026 µg (2017%)*', '*% Referencyjne Wartości Spożycia dla Osoby Dorosłej': '', 'metadata': 'w 100 g produktu'}|Sante Sól Himalajska Różowa 350 G
94|62652|1.69 zł|5900617012036|{'Wartość energetyczna ': '0 kJ/ 0 kcal', 'Tłuszcz ': '0 g', 'w tym kwasy tłuszczowe nasycone ': '0 g', 'Węglowodany ': '0 g', 'w tym cukry ': '0 g', 'Błonnik ': '0 g', 'Białko ': '0 g', 'Sól ': '99 g', 'Składniki mineralne:': '', 'Magnez ': '80,5 mg (21%)*', 'Jod ': '3024 µg (2016%)*', '* % Referencyjnej Wartości Spożycia dla osoby dorosłej': '', 'metadata': 'w 100 g produktu'}|Sante Sól Morska Jodowana Drobnoziarnista 350 G
95|85698|9.95 zł|0070177078775||Twinings Lady Grey Czarna Herbata Z Aromatem Owoców Cytrusowych 50 G (25 Torebek)
96|87110|4.98 zł|5900012008603|{'Wartość energetyczna ': '823 kJ / 199 kcal', 'Tłuszcz ': '16,6 g', ' w tym kwasy tłuszczowe nasycone ': '1,2 g', 'Węglowodany ': '7,2 g', ' w tym cukry ': '2,2 g', 'Błonnik ': '3,8 g', 'Białko ': '3,4 g', 'Sól ': '1,3 g', 'metadata': '/ 100 g'}|Wawrzyniec Pasta Warzywna Z Grillowaną Cukinią I Curry 180 G
97|87105|7.99 zł|5900012008597|{'Wartość energetyczna ': '872 kJ / 211 kcal', 'Tłuszcz ': '18,5 g', ' w tym kwasy tłuszczowe nasycone ': '1,4 g', 'Węglowodany ': '6,9 g', ' w tym cukry ': '3,4 g', 'Błonnik ': '3,0 g', 'Białko ': '2,7 g', 'Sól ': '1,3 g', 'metadata': '/ 100 g'}|Wawrzyniec Pasta Warzywna Z Grillowanym Bakłażanem 180 G
98|98642|0.69 zł|5902627090394||Wiodąca Marka Soda Oczyszczona
99|57830|3.90 zł|8003740036072|{'Wartość energetyczna': '1476 kJ / 348 kcal', 'Tłuszcz': '1,1 g', 'w tym kwasy tłuszczowe nasycone': '0,1 g', 'Węglowodany': '71 g', 'w tym cukry': '3,5 g', 'Błonnik': '3 g', 'Białko': '12 g', 'Sól': '0,01 g', 'metadata': '100 g'}|Arrighi Makaron Fusilli 500 G
100|24708|5.09 zł|8076802085738|{'Wartość energetyczna kJ': '1521', 'Wartość energetyczna kcal': '359', 'Tłuszcz g': '2,0', 'W tym: kwasy tłuszczowe nasycone g': '0,5', 'Węglowodany g': '71,2', 'W tym: cukry g': '3,5', 'Błonnik g': '3,0', 'Białko g': '12,5', 'Sól g': '0,013', '*85 g = Przykładowy rozmiar porcji. Opakowanie zawiera około 6 porcji': '', '**RI = Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal).': '', 'metadata': 'Średnie wartości odżywcze 100 g\n85 g*\n%RI**/85 g'}|Barilla Makaron Penne Rigate 500 G
101|27602|13.69 zł|8076809513746|{'Wartość energetyczna kJ': '1989', 'Wartość energetyczna kcal': '482', 'Tłuszcz g': '46', 'w tym: kwasy tłuszczowe nasycone g': '5,3', 'Węglowodany g': '9,8', 'w tym: cukry g': '5,5', 'Błonnik g': '5', 'Białko g': '4,7', 'Sól g': '3,25', 'metadata': 'Średnie wartości odżywcze 100 g'}|Barilla Pesto Alla Genovese Sos Do Makaronu Z Bazylią 190 G
102|68110|8.79 zł|8076809521529|{'Wartość energetyczna kJ': '310', 'Wartość energetyczna kcal': '74', 'Tłuszcz g': '4,2', 'w tym: kwasy tłuszczowe nasycone g': '0,5', 'Węglowodany g': '6,6', 'w tym: cukry g': '4,8', 'Błonnik g': '2,1', 'Białko g': '1,5', 'Sól g': '0,8', 'metadata': 'Średnie wartości odżywcze 100 g'}|Barilla Zucchine Sos Pomidorowy Z Warzywami I Grilowanymi Warzywami 400 G
103|80796|4.09 zł|5901483010706|{'wartość energetyczna ': '375 kJ/88 kcal', 'tłuszcz ': '0,4 g', ' w tym kwasy tłuszczowe nasycone ': '<0,1 g', 'węglowodany ': '25,3 g', ' w tym cukry ': '4,3 g', 'białko ': '1,1 g', 'sól ': '0 g', 'metadata': '100 g\n1 saszetka - 2 g'}|Bifix Classic Herbatka Owocowa Dzika Róża 50 G (25 X 2 G)
104|65546|3.99 zł|3083680077682|{'Wartość energetyczna ': '278 kJ - 66 kcal', 'Tłuszcz ': '0,4 g', 'w tym kwasy tłuszczowe nasycone ': '0,1 g', 'Węglowodany ': '6,0 g', 'w tym cukry ': '2,1 g', 'Błonnik ': '5,3 g', 'Białko ': '7,0 g', 'Sól ': '0,88 g', 'metadata': 'Wartość odżywcza produktu w 100 g'}|Bonduelle Biała Fasola 400 G
105|65649|4.99 zł|3083680495882|{'Wartość energetyczna ': '450 kJ - 107 kcal', 'Tłuszcz ': '2,8 g', 'w tym kwasy tłuszczowe nasycone ': '0,3 g', 'Węglowodany ': '14,7 g', ' w tym cukry ': '6,6 g', 'Błonnik ': '3,5 g', 'Białko ': '4,0 g', 'Sól ': '1,10 g', 'Opakowanie zawiera 2 porcje.': '', 'metadata': 'produktu w 100 g'}|Bonduelle Na Ciepło Meksykańskie Chili Sin Carne 430 G
106|65652|4.59 zł|3083681031157|{'Wartość energetyczna ': '379 kJ - 90 kcal', 'Tłuszcz ': '0,7 g', 'w tym kwasy tłuszczowe nasycone ': '0,1 g', 'Węglowodany ': '13,0 g', 'w tym cukry ': '4,7 g', 'Błonnik ': '5,4 g', 'Białko ': '5,2 g', 'Sól ': '0,79 g', 'Opakowanie zawiera 2 porcje.': '', 'metadata': 'produktu w 100 g'}|Bonduelle Na Ciepło Amerykańska Fasolka Barbecue 430 G
107|43425|4.98 zł|3083681003949|{'Wartość energetyczna ': '502 kJ - 120 kcal', 'Tłuszcz ': '2,2 g', 'w tym kwasy tłuszczowe nasycone ': '0,2 g', 'Węglowodany ': '14,7 g', 'w tym cukry': 'ilości śladowe', 'Błonnik ': '7,7 g', 'Białko ': '6,4 g', 'Sól ': '0,60 g', 'Kwas foliowy (% RWS*)': '87,8 µg (44%)', '* RWS - Referencyjna wartość spożycia dla osoby dorosłej.': '', 'metadata': 'Wartość odżywcza odsączonego produktu w 100 g'}|Bonduelle Ugotowane Na Parze Cieciorka 310 G
108|10354|0.75 zł|99269||Bułka Maślana Z Rodzynkami
109|10352|0.49 zł|99178||Bułka Poznańska
110|10351|0.85 zł|99176||Bułka Żytnia Z Ziarnami
111|39804|11.99 zł|8410090010636|{'Wartość energetyczna (kJ/Kcal):': '1534/367', 'Tłuszcz:': '33 g', 'W tym kwasy tłuszczowe nasycone:': '5.0 g', 'Węglowodany:': '0 g', 'W tym cukry:': '0 g', 'Białko:': '17 g', 'Sól:': '1.1 g', 'metadata': 'w 100 g produktu:'}|Calvo Kawałki Tuńczyka W Oleju Słonecznikowym 3 X 80 G
112|43453|6.99 zł|8410090031440||Calvo Tuńczyk W Oleju Roslinnym
113|60431|2.19 zł|5900154000015|{'Wartość energetyczna (energia)': '1437 kJ / 340 kcal', 'Tłuszcz ': '1,7 g', 'w tym kwasy tłuszczowe nasycone ': '0,3 g', 'Węglowodany ': '64 g', 'w tym cukry ': '2,4 g', 'Błonnik ': '15 g', 'Białko ': '10 g', 'Sól ': '0,63 g', 'Opakowanie zawiera przeciętnie 7 porcji produktu.': '', 'metadata': 'W 100 g produktu\nW porcji 14 g (przeciętnie 2 kromki)'}|Chaber Pieczywo Chrupkie Graham 100 G
114|61575|2.69 zł|00362||Chleb Bonvital
115|16621|1.79 zł|99201||Chleb Polski Wyrób Własny
116|61571|3.99 zł|00327||Chleb Wiejski Kwadrat
117|91963|7.99 zł|6920802305841||Chunsi Chiński Makaron Z Mąką Gryczaną
118|61601|2.39 zł|05853||Ciabatta Z Oliwkami
119|46260|2.15 zł|05854||Ciabatta Z Ziołami Prowansalskimi
120|92071|1.99 zł|4011800568412|{'Energia': '1818 kJ / 433 kcal', 'Tłuszcz ': '15,4 g', '- w tym kwasy tłuszczowe nasycone ': '10,1 g', 'Węglowodany ': '65,1 g', '- w tym cukry ': '34,4 g', 'Białko ': '6,2 g', 'Sól ': '0,48 g', 'metadata': '100 g'}|Corny Big Baton Zbożowy Z Mleczną Czekoladą Z Chrupkami Kakaowymi 50 G
121|96545|2.69 zł|5900864789828|{'Wartość energetyczna ': '1043 kJ/247 kcal', 'Tłuszcz ': '3,0 g', 'w tym kwasy tłuszczowe nasycone ': '0,3 g', 'Węglowodany ': '43 g', 'w tym cukry ': '4,8 g', 'Błonnik': '5,0 g', 'Białko ': '9,5 g', 'Sól ': '1,1 g', 'metadata': 'w 100 g:'}|Dan Cake Chleb Tostowy Pełnoziarnisty 250 G
122|96541|3.89 zł|5900864520018|{'Wartość energetyczna ': '1043 kJ/247 kcal', 'Tłuszcz ': '3,0 g', 'w tym kwasy tłuszczowe nasycone ': '0,3 g', 'Węglowodany ': '43 g', 'w tym cukry ': '4,8 g', 'Błonnik ': '5,0 g', 'Białko ': '9,5 g', 'Sól ': '1,1 g', 'metadata': 'w 100 g'}|Dan Cake Chleb Tostowy Pełnoziarnisty 500 G
123|43057|9.39 zł|5901713000446|{'Wartość energetyczna ': '427 kJ / 101 kcal', 'Tłuszcz ': '0 g', 'w tym kwasy tłuszczowe nasycone ': '0 g', 'Węglowodany ': '19 g', 'w tym cukry ': '16 g', 'Błonnik ': '3,9 g', 'Białko ': '4,3 g', 'Sól ': '0,05 g', '*Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ / 2 000 kcal).': '', 'metadata': 'w 100 g:\n%RWS*'}|Dawtona Koncentrat Pomidorowy 1 Kg
124|21704|2.89 zł|5901713003874|{'Wartość energetyczna ': '82 kJ / 19 kcal', 'Tłuszcz ': '0 g', 'w tym kwasy tłuszczowe nasycone ': '0 g', 'Węglowodany ': '3,2 g', 'w tym cukry ': '3,1 g', 'Błonnik ': '1,1 g', 'Białko ': '1,1 g', 'Sól ': '0,40 g', '*Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ / 2 000 kcal).': '', 'Opakowanie zawiera 2 sugerowane porcje produktu.': '', 'metadata': 'w 100 g\nw porcji 200 g (%RWS*)'}|Dawtona Pomidory Krojone 400 G
125|95468|1.18 zł|59027119||Delecta Aromat Do Ciast Waniliowy 9 Ml
126|2613|0.85 zł|5900983005014|{'wartość energetyczna ': '1691 kJ / 398 kcal', 'tłuszcz ': '0 g', 'w tym kwasy tłuszczowe nasycone ': '0 g', 'węglowodany ': '99 g', 'w tym cukry ': '99 g', 'białko ': '0 g', 'sól ': '0 g', 'metadata': 'w 100 g produktu:'}|Delecta Cukier Wanilinowy 30 G
127|50698|4.88 zł|5906425120925|{'Energia ': '393 kJ / 93 kcal', 'Tłuszcz ': '<0,5 g', 'w tym: kwasy nasycone ': '<0,1 g', 'Węglowodany ': '19 g', 'w tym: cukry ': '17 g', 'Białko ': '1,7 g', 'Sól ': '2,3 g', 'metadata': 'w 100 g:'}|Develey Ketchup Pomidorowy 450 G
128|60102|5.90 zł|5906425110339|{'energia:': '617 kJ/147 kcal', 'tłuszcz:': '4,9 g', 'w tym kwasy nasycone:': '0,7 g', 'węglowodany:': '17 g', 'w tym cukry:': '17 g', 'białko:': '5,1 g', 'sól:': '2,0 g', 'metadata': 'w 100 g:'}|Develey Musztarda Premium Miodowa 270 G
129|77098|2.55 zł|5907069000277|{'Wartość energetyczna ': '1700 kJ / 400 kcal', 'Białko ': '0 g', 'Węglowodany ': '100 g', 'Tłuszcz ': '0 g', 'metadata': 'Średnie wartości odżywcze w 100 g:'}|Diamant Cukier Puder 500 G
130|36022|6.25 zł|9312631142105||Dilmah Earl Grey Cejlońska Czarna Herbata Z Aromatem Bergamoty 30 G (20 Torebek)
131|72530|0.58 zł|5900437012278|{'Energia': '1693 kJ/398 kcal', 'Tłuszcz ': '0 g', 'w tym Kwasy Tłuszczowe Nasycone ': '0 g', 'Węglowodany ': '100 g', 'w tym Cukry ': '100 g', 'Białko ': '0 g', 'Sól ': '0 g', 'metadata': 'w 100 g produktu w proszku:'}|Dr. Oetker Cukier Wanilinowy Premium 16 G
132|44038|1.65 zł|5900437037233|{'Energia': '59 kcal', 'Tłuszcz ': '0 g', 'w tym Kwasy Tłuszczowe Nasycone ': '0 g', 'Węglowodany ': '14 g', ' w tym Cukry ': '8,9 g', 'Białko ': '0,1 g', 'Sól': '0,03 g', 'Witamina C ': '14,0 mg 18%**', '*Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal).': '', '** Procent referencyjnego dziennego spożycia witaminy C.': '', 'Dzienna referencyjna wartość spożycia witaminy C wynosi 80 mg.': '', 'metadata': 'Wartość odżywcza po przyrządzeniu: 100 g\n1 porcja = 206 g\n(%*)'}|Dr. Oetker Słodka Chwila Kisiel Z Kawałkami Owoców Smak Wiśnia 31,5 G
133|72391|2.49 zł|5900437072180||Dr. Oetker Żelatyna Uniwersalna 20 G
134|98602|1.49 zł|5907637324996||Eco+ Mąka Pszenna Typ 650 Uniwersalna
135|68133|14.49 zł|5907637321650||Eco+ Olej Rzepakowy Uniwersalny
136|100133|5.79 zł|6410500090014|{'Wartość energetyczna ': '350 kcal', 'Tłuszcz ': '2,6 g', ' w tym kwasy tłuszczowe nasycone ': '<0,5 g', 'Węglowodany ': '61 g', ' w tym cukry ': '1,6 g', 'Błonnik': '20 g', 'Białko ': '10 g', 'Sól ': '1,4 g', 'x 30 Plastry / opakowanie': '', 'metadata': 'w 100 g\nw 1 kromce (~6 g)'}|Finn Crisp Chleb Chrupki Żytni 200 G
137|48260|5.79 zł|8410134074808|{'Wartość energetyczna ': '523 kJ / 127 kcal', 'Tłuszcz ': '13.2 g', 'w tym kwasy tłuszczowe nasycone ': '2.3 g', 'Węglowodany ': '0.1 g', 'w tym cukry ': '0.1 g', 'Białko ': '0.5 g', 'Sól ': '2 g', 'metadata': 'Średnia wartość odżywcza na 100 g po odsączeniu'}|Fragata Oliwki Czarne Krojone 240 G
138|85882|1.12 zł|5900084244992||Galeo Cynamon Mielony 12 G
139|96099|0.99 zł|5900084245111||Galeo Majeranek 6 G
140|72586|0.65 zł|5900552000440||Gellwe Cukier Wanilinowy 16 G
141|72585|0.79 zł|5900552000419||Gellwe Kwasek Cytrynowy 20 G
142|56749|2.99 zł|5906936444176|{'Wartość energetyczna': '1561 kJ/370 kcal', 'Tłuszcz, w tym:': '7,0 g', '- kwasy tłuszczowe nasycone': '1,6 g', 'Węglowodany, w tym:': '59,0 g', '- cukry': '1,7 g', 'Błonnik ': '9,5 g', 'Białko ': '13,0 g', 'Sól': '<0,01 g', '*RWS - Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ / 2000 kcal).': '', 'Opakowanie zawiera 8 porcji produktu.': '', 'Zawartość soli wynika wyłącznie z naturalnie występującego sodu.': '', 'metadata': 'na 100 g\nw porcji 50 g\n%RWS*'}|Halina Płatki Owsiane Górskie 400 G
143|95507|3.99 zł|5900956201061|{'Wartość energetyczna ': '877 kJ/207 kcal', 'Tłuszcz ': '0 g', ' w tym kwasy tłuszczowe nasycone': '0 g', 'Węglowodany ': '48 g', ' w tym cukry ': '46 g', 'Białko ': '1,1 g', 'Sól ': '0 g', 'metadata': 'w 100 g produktu'}|Herbapol Powidła Węgierkowe 290 G
144|45654|3.15 zł|5900956002309|{'Wartość energetyczna ': '2 kJ / 1 kcal', 'Tłuszcz ': '0 g', 'w tym kwasy tłuszczowe nasycone ': '0 g', 'Węglowodany ': '0 g', 'w tym cukry ': '0 g', 'Białko ': '0 g', 'Sól ': '0 g', 'metadata': '100 ml\nDzienna porcja produktu (napar z 2 torebek po 2 g)'}|Herbapol Zielnik Polski Herbatka Ziołowa Mięta 40 G (20 X 2 G)
